1562.12
1430.72
1559.15
1509.09
1410.88
695.16
752.82
1416.50
1539.56
1433.31
1526.72
1398.15
1496.70
1416.69
1447.27
1562.37
1463.82
1421.24
1501.21
1416.63
1485.48
1449.90
1547.68
1442.69
1391.10
1495.92
1400.80
1450.82
1476.39
655.32
1518.45
652.99
1415.96
1518.64
1395.00
1578.02
1423.27
1427.26
1477.04
1419.62
1433.99
1448.66
1483.33
1435.97
1478.37
730.18
749.43
784.76
759.50
733.32
728.09
773.95
713.32
1467.49
1503.69
1588.92
1406.49
1486.17
1404.55
793.41
826.71
755.68
772.80
811.17
815.27
766.65
776.97
861.71
727.24
782.89
875.21
735.28
765.63
790.87
785.32
884.75
774.67
768.19
812.43
770.02
817.92
768.97
834.41
761.57
880.31
749.73
773.63
796.60
786.50
870.11
772.87
774.55
868.80
759.56
769.84
810.31
856.34
801.37
785.58
833.16
855.49
772.55
768.70
891.79
746.52
774.82
793.63
853.99
840.02
783.20
791.56
849.92
789.82
840.03
787.36
808.67
863.06
765.80
819.41
889.75
791.60
779.68
804.14
787.31
875.63
792.29
805.83
890.51
789.99
771.87
800.05
894.55
1408.82
1493.87
1449.57
1507.98
1441.30
767.92
828.42
1574.89
1477.20
1441.63
1571.35
1435.58
1529.36
1436.10
1551.12
1578.48
776.13
790.17
1535.91
1431.90
1551.50
1611.22
1446.75
1538.86
1434.81
1567.39
1426.35
1537.30
1533.09
776.41
1475.55
1628.92
1458.28
1547.36
1429.28
793.94
803.48
901.96
1433.84
779.48
1519.83
1573.33
1408.72
1443.47
1494.34
1503.20
1525.99
1436.16
1566.23
1428.35
1517.31
1411.29
1592.54
1423.44
1434.74
1531.08
1436.11
1481.67
1688.50
1457.47
815.28
902.43
1449.79
1588.81
1464.31
1438.00
1525.28
1520.62
1560.07
1450.51
1533.56
1435.63
1564.97
1421.67
1534.80
1538.72
1431.04
1522.33
1426.10
1525.03
1426.18
1499.61
1432.49
1451.89
1593.81
1606.90
1451.84
1561.44
1438.73
1579.45
1420.62
783.05
1468.69
1485.98
1541.85
1556.06
768.57
780.67
880.00
747.06
797.13
794.17
843.22
841.78
772.59
774.94
859.08
766.81
829.82
850.01
772.89
772.36
870.09
779.76
780.38
870.41
765.85
795.39
879.96
1411.43
1592.99
